x_value,total_1,total_2 
7976,8216,4937
7977,8220,4934
7978,8224,4931
7979,8227,4933
7980,8233,4931
7981,8227,4927
7982,8234,4924
7983,8232,4924
7984,8239,4926
7985,8240,4925
7986,8234,4930
7987,8240,4936
7988,8234,4931
7989,8232,4937
7990,8237,4940
7991,8241,4944
7992,8237,4949
7993,8243,4952
7994,8248,4954
7995,8245,4959
7996,8253,4961
7997,8255,4961
7998,8261,4964
7999,8264,4967
8000,8261,4972
8001,8255,4978
8002,8256,4983
8003,8253,4982
8004,8257,4982
8005,8254,4984
8006,8250,4990
8007,8248,4988
8008,8246,4986
8009,8246,4988
8010,8240,4984
8011,8244,4990
8012,8245,4991
8013,8249,4992
8014,8245,4997
8015,8251,5000
8016,8245,4998
8017,8246,4999
8018,8241,5004
8019,8235,5005
8020,8229,5007
8021,8231,5011
8022,8235,5012
8023,8243,5014
8024,8248,5019
8025,8255,5024
8026,8258,5020
8027,8258,5018
8028,8264,5020
8029,8271,5023
8030,8269,5020
8031,8277,5017
8032,8279,5016
8033,8286,5016
8034,8287,5017
8035,8287,5014
8036,8282,5009
8037,8276,5006
8038,8274,5012
8039,8271,5012
8040,8269,5014
8041,8274,5017
8042,8276,5017
8043,8284,5021
8044,8284,5021
8045,8283,5017
8046,8287,5017
8047,8289,5023
8048,8292,5019
8049,8289,5021
8050,8297,5023
8051,8305,5021
8052,8312,5020
8053,8318,5015
8054,8315,5014
8055,8310,5018
8056,8313,5016
8057,8309,5021
8058,8309,5021
8059,8309,5022
8060,8312,5026
8061,8310,5028
8062,8313,5030
8063,8309,5036
8064,8313,5042
8065,8316,5042
8066,8317,5044
8067,8321,5040
8068,8319,5035
8069,8322,5038
8070,8323,5044
8071,8327,5047
8072,8324,5043
8073,8320,5049
8074,8324,5048
8075,8325,5046
8076,8322,5046
8077,8317,5048
8078,8317,5044
8079,8323,5049
8080,8326,5051
8081,8332,5046
8082,8332,5047
8083,8339,5044
8084,8333,5045
8085,8335,5047
8086,8336,5045
8087,8339,5049
8088,8333,5052
8089,8328,5055
8090,8324,5058
8091,8323,5061
8092,8328,5064
8093,8330,5070
8094,8338,5066
8095,8333,5071
8096,8332,5076
8097,8330,5082
8098,8334,5087
8099,8329,5087
8100,8337,5087
8101,8333,5084
8102,8339,5090
8103,8333,5091
8104,8329,5087
8105,8332,5085
8106,8335,5088
8107,8342,5088
8108,8340,5086
8109,8348,5088
8110,8349,5088
8111,8352,5094
8112,8351,5092
8113,8345,5097
8114,8342,5092
8115,8344,5089
8116,8348,5088
8117,8354,5089
8118,8354,5085
8119,8356,5084
8120,8350,5084
8121,8352,5086
8122,8346,5086
8123,8348,5090
8124,8354,5085
8125,8349,5080
8126,8350,5085
8127,8349,5083
8128,8353,5082
8129,8354,5084
8130,8360,5085
8131,8354,5081
8132,8361,5087
8133,8358,5085
8134,8356,5084
8135,8357,5083
8136,8361,5078
8137,8364,5084
8138,8363,5080
8139,8369,5075
8140,8370,5071
8141,8373,5072
8142,8378,5068
8143,8377,5063
8144,8378,5065
8145,8385,5062
8146,8380,5060
8147,8379,5059
8148,8373,5063
8149,8368,5064
8150,8369,5065
8151,8376,5065
8152,8379,5065
8153,8385,5063
8154,8389,5062
8155,8387,5061
8156,8390,5056
8157,8393,5061
8158,8388,5063
8159,8395,5068
8160,8389,5073
8161,8384,5074
8162,8392,5076
8163,8388,5071
8164,8391,5066
8165,8389,5067
8166,8395,5073
8167,8394,5079
8168,8390,5085
8169,8385,5081
8170,8381,5082
8171,8384,5079
8172,8386,5074
8173,8387,5075
8174,8385,5076
8175,8386,5072
8176,8386,5073
8177,8391,5077
8178,8399,5074
8179,8396,5077
8180,8400,5072
8181,8407,5074
8182,8414,5078
8183,8412,5074
8184,8415,5078
8185,8417,5079
8186,8414,5077
8187,8416,5081
8188,8412,5086
8189,8417,5085
8190,8414,5086
8191,8413,5092
8192,8415,5090
8193,8422,5094
8194,8417,5099
8195,8415,5097
8196,8414,5094
8197,8418,5091
8198,8422,5087
8199,8422,5092
8200,8419,5093
8201,8423,5090
8202,8427,5093
8203,8425,5092
8204,8428,5088
8205,8431,5085
8206,8427,5090
8207,8424,5094
8208,8424,5097
8209,8420,5092
8210,8422,5095
8211,8428,5101
8212,8427,5107
8213,8433,5110
8214,8437,5109
8215,8441,5111
8216,8445,5115
8217,8439,5111
8218,8440,5113
8219,8446,5119
8220,8440,5117
8221,8447,5120
8222,8449,5119
8223,8443,5122
8224,8444,5117
8225,8441,5118
8226,8438,5116
8227,8445,5114
8228,8443,5113
8229,8449,5110
8230,8454,5108
8231,8454,5112
8232,8453,5114
8233,8458,5113
8234,8461,5114
8235,8469,5120
8236,8465,5121
8237,8468,5118
8238,8471,5115
8239,8473,5113
8240,8473,5115
8241,8468,5111
8242,8468,5115
8243,8474,5117
8244,8481,5112
8245,8478,5112
8246,8474,5116
8247,8481,5117
8248,8489,5114
8249,8491,5119
8250,8490,5123
8251,8486,5119
8252,8483,5116
8253,8489,5113
8254,8494,5119
8255,8491,5115
8256,8494,5115
8257,8499,5118
8258,8496,5117
8259,8490,5115
8260,8487,5113
8261,8485,5112
8262,8484,5116
8263,8492,5115
8264,8494,5121
8265,8494,5116
8266,8488,5115
8267,8487,5110
8268,8484,5113
8269,8481,5111
8270,8483,5116
8271,8482,5119
8272,8483,5124
8273,8483,5122
8274,8484,5119
8275,8484,5121
8276,8490,5118
8277,8488,5115
8278,8488,5110
8279,8487,5108
8280,8481,5110
8281,8480,5109
8282,8485,5111
8283,8486,5117
8284,8493,5113
8285,8501,5113
8286,8502,5113
8287,8500,5111
8288,8503,5110
8289,8510,5116
8290,8510,5114
8291,8510,5117
8292,8505,5120
8293,8508,5122
8294,8508,5127
8295,8503,5126
8296,8498,5125
8297,8492,5121
8298,8492,5124
8299,8488,5128
8300,8489,5130
8301,8491,5133
8302,8499,5133
8303,8506,5131
8304,8501,5131
8305,8499,5126
8306,8500,5123
8307,8502,5122
8308,8507,5126
8309,8501,5130
8310,8501,5128
8311,8509,5125
8312,8515,5131
8313,8521,5133
8314,8528,5138
8315,8525,5137
8316,8519,5139
8317,8519,5145
8318,8520,5143
8319,8514,5143
8320,8518,5142
8321,8517,5142
8322,8523,5137
8323,8530,5132
8324,8536,5138
8325,8536,5134
8326,8533,5132
8327,8530,5136
8328,8530,5141
8329,8532,5142
8330,8538,5141
8331,8533,5139
8332,8540,5142
8333,8544,5142
8334,8545,5148
8335,8542,5149
8336,8536,5144
8337,8538,5142
8338,8540,5141
8339,8543,5139
8340,8537,5137
8341,8541,5132
8342,8549,5134
8343,8552,5135
8344,8549,5131
8345,8544,5127
8346,8549,5130
8347,8545,5132
8348,8543,5128
8349,8545,5124
8350,8553,5122
8351,8550,5128
8352,8554,5125
8353,8549,5126
8354,8552,5132
8355,8560,5132
8356,8557,5137
8357,8554,5134
8358,8560,5140
8359,8567,5140
8360,8566,5136
8361,8563,5138
8362,8557,5134
8363,8553,5135
8364,8548,5135
8365,8548,5131
8366,8549,5136
8367,8549,5141
8368,8543,5146
8369,8543,5150
8370,8539,5154
8371,8544,5159
8372,8545,5163
8373,8542,5162
8374,8537,5167
8375,8542,5171
8376,8537,5173
8377,8541,5175
8378,8544,5173
8379,8543,5169
8380,8545,5165
8381,8550,5165
8382,8545,5169
8383,8548,5168
8384,8556,5172
8385,8553,5175
8386,8558,5181
8387,8563,5182
8388,8566,5177
8389,8574,5181
8390,8572,5176
8391,8580,5171
8392,8577,5166
8393,8583,5172
8394,8580,5178
8395,8584,5174
8396,8585,5175
8397,8590,5173
8398,8588,5171
8399,8588,5172
8400,8595,5176
8401,8593,5172
8402,8596,5178
8403,8591,5176
8404,8592,5181
8405,8594,5187
8406,8595,5193
8407,8597,5195
8408,8603,5194
8409,8597,5199
8410,8603,5205
8411,8611,5210
8412,8608,5205
8413,8605,5209
8414,8606,5208
8415,8611,5208
8416,8609,5211
8417,8617,5207
8418,8611,5207
8419,8611,5208
8420,8605,5214
8421,8611,5220
8422,8611,5219
8423,8609,5215
8424,8605,5221
8425,8602,5221
8426,8600,5226
8427,8601,5232
8428,8603,5233
8429,8611,5238
8430,8606,5235
8431,8600,5235
8432,8601,5233
8433,8595,5232
8434,8597,5229
8435,8595,5229
8436,8595,5231
8437,8592,5228
8438,8594,5230
8439,8593,5227
8440,8590,5232
8441,8591,5235
8442,8586,5240
8443,8588,5243
8444,8586,5242
8445,8594,5247
8446,8596,5250
8447,8590,5253
8448,8598,5249
8449,8598,5252
8450,8592,5255
8451,8586,5261
8452,8588,5262
8453,8592,5268
8454,8587,5264
8455,8583,5270
8456,8588,5275
8457,8595,5276
8458,8595,5271
8459,8600,5270
8460,8602,5267
8461,8610,5268
8462,8607,5270
8463,8608,5275
8464,8610,5281
8465,8606,5283
8466,8613,5288
8467,8619,5283
8468,8622,5287
8469,8625,5290
8470,8625,5293
8471,8620,5288
8472,8616,5292
8473,8617,5296
8474,8617,5299
8475,8616,5296
8476,8621,5296
8477,8627,5295
8478,8629,5299
8479,8626,5300
8480,8626,5301
8481,8623,5300
8482,8618,5297
8483,8613,5297
8484,8613,5300
8485,8613,5295
8486,8615,5298
8487,8618,5293
8488,8616,5296
8489,8612,5294
8490,8609,5293
8491,8613,5295
8492,8608,5292
8493,8608,5287
8494,8605,5289
8495,8604,5293
8496,8598,5297
8497,8597,5294
8498,8603,5290
8499,8603,5296
8500,8611,5295
8501,8607,5294
8502,8611,5295
8503,8619,5301
8504,8624,5301
8505,8629,5304
8506,8626,5307
8507,8623,5310
8508,8624,5312
8509,8625,5315
8510,8628,5319
8511,8632,5316
8512,8632,5320
8513,8633,5320
8514,8634,5322
8515,8636,5321
8516,8631,5318
8517,8632,5323
8518,8640,5319
8519,8647,5318
8520,8647,5322
8521,8650,5324
8522,8652,5327
8523,8653,5327
8524,8658,5326
8525,8657,5328
8526,8656,5327
8527,8663,5326
8528,8658,5332
8529,8664,5329
8530,8665,5325
8531,8671,5330
8532,8669,5328
8533,8663,5330
8534,8662,5331
8535,8658,5329
8536,8665,5325
8537,8660,5320
8538,8665,5318
8539,8661,5323
8540,8669,5327
8541,8673,5323
8542,8674,5328
8543,8680,5328
8544,8681,5327
8545,8678,5329
8546,8684,5330
8547,8684,5329
8548,8689,5335
8549,8687,5340
8550,8687,5342
8551,8686,5343
8552,8681,5346
8553,8685,5342
8554,8679,5337
8555,8676,5333
8556,8670,5333
8557,8669,5335
8558,8667,5334
8559,8667,5336
8560,8674,5332
8561,8671,5330
8562,8674,5335
8563,8677,5334
8564,8680,5339
8565,8685,5345
8566,8680,5350
8567,8682,5350
8568,8688,5351
8569,8693,5349
8570,8693,5353
8571,8690,5348
8572,8686,5349
8573,8691,5354
8574,8688,5353
8575,8687,5352
8576,8693,5357
8577,8687,5363
8578,8682,5363
8579,8676,5361
8580,8673,5366
8581,8673,5368
8582,8680,5371
8583,8676,5375
8584,8673,5373
8585,8675,5377
8586,8674,5372
8587,8674,5376
8588,8682,5371
8589,8680,5373
8590,8674,5379
8591,8670,5380
8592,8668,5383
8593,8662,5385
8594,8660,5385
8595,8662,5382
8596,8657,5387
8597,8654,5385
8598,8651,5391
8599,8653,5391
8600,8657,5397
8601,8653,5392
8602,8652,5391
8603,8650,5397
8604,8648,5402
8605,8656,5398
8606,8652,5404
8607,8657,5407
8608,8655,5405
8609,8657,5405
8610,8654,5408
8611,8653,5409
8612,8650,5404
8613,8645,5402
8614,8649,5408
8615,8650,5403
8616,8649,5404
8617,8643,5404
8618,8645,5407
8619,8645,5412
8620,8640,5412
8621,8638,5412
8622,8646,5415
8623,8643,5413
8624,8638,5413
8625,8637,5408
8626,8633,5403
8627,8636,5403
8628,8644,5400
8629,8643,5399
8630,8650,5404
8631,8652,5405
8632,8646,5411
8633,8651,5417
8634,8651,5419
8635,8658,5424
8636,8653,5430
8637,8654,5432
8638,8658,5430
8639,8653,5435
8640,8650,5439
8641,8654,5445
8642,8658,5442
8643,8653,5437
8644,8661,5441
8645,8668,5440
8646,8668,5444
8647,8676,5444
8648,8683,5444
8649,8690,5450
8650,8693,5446
8651,8687,5448
8652,8690,5451
8653,8688,5448
8654,8689,5446
8655,8688,5448
8656,8683,5452
8657,8689,5451
8658,8683,5452
8659,8688,5448
8660,8688,5448
8661,8696,5450
8662,8702,5447
8663,8710,5445
8664,8709,5444
8665,8715,5440
8666,8723,5446
8667,8728,5450
8668,8733,5450
8669,8739,5446
8670,8738,5444
8671,8741,5450
8672,8744,5446
8673,8748,5444
8674,8746,5440
8675,8746,5436
8676,8750,5440
8677,8756,5438
8678,8758,5434
8679,8763,5435
8680,8761,5433
8681,8767,5432
8682,8765,5431
8683,8760,5435
8684,8762,5440
8685,8767,5439
8686,8767,5436
8687,8767,5437
8688,8765,5436
8689,8765,5437
8690,8772,5441
8691,8778,5439
8692,8780,5442
8693,8776,5444
8694,8771,5440
8695,8772,5437
8696,8769,5436
8697,8766,5442
8698,8761,5443
8699,8759,5448
8700,8765,5447
8701,8769,5449
8702,8775,5455
8703,8783,5454
8704,8790,5455
8705,8790,5453
8706,8790,5452
8707,8788,5454
8708,8794,5451
8709,8791,5446
8710,8799,5451
8711,8799,5455
8712,8794,5454
8713,8797,5459
8714,8801,5458
8715,8807,5461
8716,8814,5464
8717,8812,5468
8718,8818,5465
8719,8820,5464
8720,8827,5459
8721,8825,5464
8722,8830,5465
8723,8830,5468
8724,8834,5467
8725,8828,5470
8726,8822,5474
8727,8818,5480
8728,8821,5484
8729,8818,5488
8730,8823,5488
8731,8827,5485
8732,8835,5483
8733,8840,5484
8734,8841,5490
8735,8841,5488
8736,8849,5487
8737,8844,5482
8738,8842,5481
8739,8843,5479
8740,8849,5481
8741,8844,5478
8742,8852,5484
8743,8853,5484
8744,8855,5480
8745,8854,5481
8746,8850,5478
8747,8849,5475
8748,8843,5481
8749,8844,5478
8750,8844,5480
8751,8845,5477
8752,8840,5478
8753,8839,5481
8754,8833,5481
8755,8831,5483
8756,8835,5487
8757,8839,5489
8758,8839,5494
8759,8846,5498
8760,8844,5493
8761,8850,5488
8762,8847,5484
8763,8846,5483
8764,8847,5489
8765,8847,5487
8766,8852,5483
8767,8853,5485
8768,8858,5483
8769,8857,5487
8770,8864,5487
8771,8871,5485
8772,8872,5482
8773,8874,5477
8774,8868,5483
8775,8865,5485
8776,8863,5481
8777,8868,5479
8778,8870,5485
8779,8875,5480
8780,8872,5486
8781,8870,5483
8782,8869,5483
8783,8872,5482
8784,8878,5485
8785,8872,5482
8786,8870,5479
8787,8871,5474
8788,8878,5474
8789,8882,5480
8790,8883,5485
8791,8884,5487
8792,8892,5484
8793,8888,5489
8794,8889,5489
8795,8889,5489
8796,8885,5489
8797,8879,5488
8798,8886,5494
8799,8888,5497
8800,8887,5495
8801,8887,5492
8802,8888,5494
8803,8883,5499
8804,8878,5494
8805,8881,5499
8806,8883,5494
8807,8877,5492
8808,8882,5498
8809,8879,5497
8810,8886,5495
8811,8890,5494
8812,8892,5493
8813,8893,5497
8814,8891,5497
8815,8889,5492
8816,8892,5490
8817,8886,5492
8818,8893,5498
8819,8889,5494
8820,8886,5493
8821,8891,5490
8822,8896,5491
8823,8903,5492
8824,8900,5490
8825,8908,5495
8826,8903,5494
8827,8898,5494
8828,8892,5499
8829,8890,5504
8830,8890,5501
8831,8894,5501
8832,8900,5507
8833,8895,5511
8834,8895,5513
8835,8893,5516
8836,8893,5522
8837,8897,5519
8838,8892,5519
8839,8900,5518
8840,8897,5513
8841,8900,5518
8842,8905,5514
8843,8900,5513
8844,8900,5515
8845,8908,5517
8846,8911,5517
8847,8907,5517
8848,8902,5513
8849,8905,5518
8850,8903,5521
8851,8899,5517
8852,8901,5514
8853,8899,5514
8854,8899,5511
8855,8900,5515
8856,8894,5515
8857,8898,5520
8858,8896,5526
8859,8901,5528
8860,8898,5531
8861,8893,5533
8862,8895,5531
8863,8899,5528
8864,8899,5528
8865,8907,5523
8866,8905,5527
8867,8912,5527
8868,8909,5531
8869,8907,5535
8870,8907,5535
8871,8911,5540
8872,8906,5546
8873,8914,5544
8874,8918,5548
8875,8924,5544
8876,8923,5540
8877,8928,5535
8878,8935,5534
8879,8943,5529
8880,8937,5524
8881,8932,5520
8882,8930,5519
8883,8936,5517
8884,8943,5522
8885,8940,5519
8886,8945,5521
8887,8939,5520
8888,8940,5522
8889,8936,5526
8890,8932,5527
8891,8929,5527
8892,8937,5533
8893,8938,5534
8894,8945,5529
8895,8940,5535
8896,8946,5537
8897,8948,5532
8898,8954,5532
8899,8953,5528
8900,8954,5533
8901,8961,5532
8902,8963,5538
8903,8965,5535
8904,8959,5540
8905,8958,5541
8906,8956,5537
8907,8957,5539
8908,8957,5545
8909,8951,5548
8910,8958,5552
8911,8958,5557
8912,8959,5561
8913,8963,5562
8914,8966,5567
8915,8961,5562
8916,8956,5558
8917,8950,5560
8918,8945,5565
8919,8953,5570
8920,8960,5566
8921,8959,5571
8922,8957,5574
8923,8953,5571
8924,8961,5570
8925,8966,5569
8926,8965,5572
8927,8973,5573
8928,8970,5568
8929,8965,5571
8930,8961,5566
8931,8967,5568
8932,8967,5567
8933,8961,5570
8934,8963,5576
8935,8961,5573
8936,8957,5574
8937,8954,5578
8938,8962,5573
8939,8970,5575
8940,8965,5576
8941,8965,5575
8942,8968,5579
8943,8971,5580
8944,8977,5579
8945,8974,5583
8946,8968,5584
8947,8968,5590
8948,8976,5590
8949,8971,5591
8950,8978,5592
8951,8976,5591
8952,8979,5587
8953,8987,5593
8954,8986,5596
8955,8994,5593
8956,9002,5592
8957,8998,5595
8958,8995,5601
8959,8993,5597
8960,8996,5598
8961,9001,5593
8962,9006,5592
8963,9010,5595
8964,9010,5599
8965,9012,5596
8966,9009,5598
8967,9009,5602
8968,9004,5606
8969,9012,5612
8970,9020,5612
8971,9019,5610
8972,9027,5613
8973,9023,5610
8974,9029,5611
8975,9025,5606
8976,9021,5605
8977,9024,5608
8978,9030,5603
8979,9036,5604
8980,9035,5599
8981,9040,5603
8982,9045,5600
8983,9053,5606
8984,9052,5603
8985,9048,5603
8986,9048,5602
8987,9056,5605
8988,9051,5611
8989,9059,5615
8990,9053,5618
8991,9054,5621
8992,9050,5624
8993,9044,5628
8994,9052,5626
8995,9050,5624
8996,9051,5628
8997,9057,5627
8998,9051,5628
8999,9057,5630
9000,9058,5629
9001,9054,5630
9002,9061,5627
9003,9067,5623
9004,9068,5627
9005,9075,5628
9006,9075,5634
9007,9073,5631
9008,9072,5631
9009,9071,5633
9010,9078,5634
9011,9082,5638
9012,9084,5634
9013,9088,5638
9014,9090,5635
9015,9086,5638
9016,9090,5639
9017,9090,5635
9018,9096,5638
9019,9104,5638
9020,9101,5635
9021,9097,5635
9022,9104,5630
9023,9112,5627
9024,9116,5630
9025,9117,5629
9026,9122,5632
9027,9116,5635
9028,9124,5638
9029,9128,5637
9030,9124,5643
9031,9124,5648
9032,9120,5653
9033,9115,5658
9034,9123,5657
9035,9124,5660
9036,9132,5664
9037,9136,5659
9038,9131,5657
9039,9131,5653
9040,9131,5648
9041,9126,5645
9042,9127,5642
9043,9131,5638
9044,9128,5637
9045,9133,5641
9046,9140,5642
9047,9141,5646
9048,9147,5644
9049,9154,5641
9050,9157,5645
9051,9161,5643
9052,9169,5646
9053,9175,5642
9054,9181,5638
9055,9181,5636
9056,9187,5634
9057,9194,5630
9058,9188,5633
9059,9182,5636
9060,9188,5642
9061,9184,5637
9062,9180,5638
9063,9187,5639
9064,9190,5637
9065,9196,5639
9066,9200,5644
9067,9199,5639
9068,9200,5640
9069,9195,5635
